Summary
[Data Information]
Data is:,Measurement Data
508.0,0.0248
509.0,0.0248
510.0,0.0250
511.0,0.0250
512.0,0.0251
513.0,0.0251
514.0,0.0253
515.0,0.0254
516.0,0.0256
517.0,0.0258
518.0,0.0261
519.0,0.0263
520.0,0.0265
521.0,0.0268
522.0,0.0273
523.0,0.0276
524.0,0.0282
525.0,0.0286
526.0,0.0291
527.0,0.0298
528.0,0.0305
529.0,0.0311
530.0,0.0319
531.0,0.0328
532.0,0.0335
533.0,0.0345
534.0,0.0355
535.0,0.0366
536.0,0.0377
537.0,0.0389
538.0,0.0401
539.0,0.0413
540.0,0.0427
541.0,0.0442
542.0,0.0457
543.0,0.0473
544.0,0.0490
545.0,0.0507
546.0,0.0525
547.0,0.0545
548.0,0.0563
549.0,0.0584
550.0,0.0605
551.0,0.0628
552.0,0.0651
553.0,0.0673
554.0,0.0697
555.0,0.0722
556.0,0.0746
557.0,0.0771
558.0,0.0797
559.0,0.0821
560.0,0.0847
561.0,0.0873
562.0,0.0899
563.0,0.0925
564.0,0.0952
565.0,0.0981
566.0,0.1007
567.0,0.1036
568.0,0.1065
569.0,0.1096
570.0,0.1128
571.0,0.1162
572.0,0.1198
573.0,0.1235
574.0,0.1274
575.0,0.1314
576.0,0.1356
577.0,0.1399
578.0,0.1446
579.0,0.1495
580.0,0.1547
581.0,0.1597
582.0,0.1653
583.0,0.1709
584.0,0.1764
585.0,0.1828
586.0,0.1888
587.0,0.1953
588.0,0.2021
589.0,0.2091
590.0,0.2161
591.0,0.2235
592.0,0.2310
593.0,0.2389
594.0,0.2468
595.0,0.2547
596.0,0.2632
597.0,0.2714
598.0,0.2793
599.0,0.2874
600.0,0.2953
601.0,0.3034
602.0,0.3111
603.0,0.3182
604.0,0.3253
605.0,0.3319
606.0,0.3380
607.0,0.3436
608.0,0.3488
609.0,0.3535
610.0,0.3576
611.0,0.3611
612.0,0.3641
613.0,0.3667
614.0,0.3687
615.0,0.3705
616.0,0.3720
617.0,0.3731
618.0,0.3742
619.0,0.3750
620.0,0.3760
621.0,0.3770
622.0,0.3783
623.0,0.3795
624.0,0.3813
625.0,0.3834
626.0,0.3858
627.0,0.3889
628.0,0.3922
629.0,0.3961
630.0,0.4008
631.0,0.4057
632.0,0.4116
633.0,0.4179
634.0,0.4247
635.0,0.4323
636.0,0.4405
637.0,0.4491
638.0,0.4586
639.0,0.4686
640.0,0.4789
641.0,0.4901
642.0,0.5012
643.0,0.5130
644.0,0.5251
645.0,0.5371
646.0,0.5488
647.0,0.5612
648.0,0.5732
649.0,0.5846
650.0,0.5960
651.0,0.6074
652.0,0.6180
653.0,0.6285
654.0,0.6383
655.0,0.6476
656.0,0.6566
657.0,0.6650
658.0,0.6729
659.0,0.6803
660.0,0.6869
661.0,0.6922
662.0,0.6964
663.0,0.6989
664.0,0.6995
665.0,0.6981
666.0,0.6941
667.0,0.6877
668.0,0.6784
669.0,0.6665
670.0,0.6514
671.0,0.6339
672.0,0.6137
673.0,0.5916
674.0,0.5662
675.0,0.5392
676.0,0.5111
677.0,0.4816
678.0,0.4518
679.0,0.4207
680.0,0.3901
681.0,0.3607
682.0,0.3314
683.0,0.3034
684.0,0.2769
685.0,0.2519
686.0,0.2288
687.0,0.2072
688.0,0.1871
689.0,0.1693
690.0,0.1530
691.0,0.1378
692.0,0.1242
693.0,0.1116
694.0,0.1003
695.0,0.0904
696.0,0.0812
697.0,0.0727
698.0,0.0658
699.0,0.0589
700.0,0.0528
701.0,0.0479
702.0,0.0431
703.0,0.0388
704.0,0.0349
705.0,0.0315
706.0,0.0284
707.0,0.0257
708.0,0.0231
709.0,0.0210
710.0,0.0192
711.0,0.0175
712.0,0.0159
713.0,0.0146
714.0,0.0132
715.0,0.0121
716.0,0.0112
717.0,0.0102
718.0,0.0094
719.0,0.0087
720.0,0.0080
721.0,0.0075
722.0,0.0069
723.0,0.0064
724.0,0.0059
725.0,0.0054
726.0,0.0051
727.0,0.0048
728.0,0.0043
729.0,0.0041
730.0,0.0037
731.0,0.0037
732.0,0.0035
733.0,0.0033
734.0,0.0031
735.0,0.0029
736.0,0.0027
737.0,0.0025
738.0,0.0024
739.0,0.0024
740.0,0.0021
741.0,0.0021
742.0,0.0019
743.0,0.0018
744.0,0.0018
745.0,0.0017
746.0,0.0014
747.0,0.0014
748.0,0.0014
749.0,0.0013
750.0,0.0011
751.0,0.0012
752.0,0.0010
753.0,0.0012
754.0,0.0009
755.0,0.0011
756.0,0.0008
757.0,0.0008
758.0,0.0009
759.0,0.0008
760.0,0.0007
761.0,0.0006
762.0,0.0006
763.0,0.0005
764.0,0.0005
765.0,0.0006
766.0,0.0003
767.0,0.0005
768.0,0.0004
769.0,0.0004
770.0,0.0003
771.0,0.0003
772.0,0.0004
773.0,0.0002
774.0,0.0003
775.0,0.0003
776.0,0.0002
777.0,0.0004
778.0,0.0001
779.0,0.0002
780.0,0.0001
781.0,0.0002
782.0,0.0003
783.0,0.0001
784.0,0.0001
785.0,0.0002
786.0,0.0003
787.0,0.0000
788.0,0.0002
789.0,0.0002
790.0,0.0002
791.0,0.0002
792.0,0.0001
793.0,-0.0000
794.0,0.0002
795.0,-0.0002
796.0,-0.0000
797.0,-0.0001
798.0,-0.0000
799.0,0.0000
800.0,0.0000
