Summary
[Data Information]
Data is:,Measurement Data
769.0,0.0003
770.0,0.0004
771.0,0.0004
772.0,0.0003
773.0,0.0002
774.0,0.0002
775.0,0.0004
776.0,0.0002
777.0,0.0001
778.0,0.0000
779.0,0.0001
780.0,-0.0000
781.0,0.0001
782.0,-0.0000
783.0,0.0002
784.0,-0.0001
785.0,-0.0000
786.0,0.0000
787.0,0.0001
788.0,0.0000
789.0,0.0003
790.0,0.0001
791.0,-0.0000
792.0,-0.0000
793.0,0.0001
794.0,0.0002
795.0,0.0001
796.0,0.0001
797.0,-0.0001
798.0,-0.0001
799.0,0.0000
800.0,-0.0001
